,W,DDD,product_count,distance
827,500,6144,1,169.1710487480632
828,12600,75200,1,899.4937839017383
829,150,1024,1,765.5858259800821
830,300,1760,1,668.3994521496558
831,450,3136,1,598.7225802557659
832,1600,21996,1,449.81412987366343
833,17150,84912,1,712.0198879928855
834,850,5130,2,28.340209286996362
835,1032,4080,1,390.90086437575235
836,4105,44890,1,801.6695389580022
837,2300,10206,1,319.90553731332153
838,950,23625,1,345.1441201601336
839,3500,13500,1,361.2135122872465
840,800,4368,1,506.10496864271505
841,5950,48000,1,1627.9505884832888
842,300,4096,1,485.7503214430742
843,1400,8000,1,338.4160264555736
844,100,627,1,383.1850815017536
845,23033,201684,1,310.281990597307
846,600,1620,1,469.0710733078714
847,1500,54285,1,161.28400827097943
848,13200,84018,1,658.0139756534107
849,800,11571,2,185.30507269172443
850,2800,352,1,361.2135122872465
851,2600,70200,1,311.91419761041954
852,200,1045,1,304.1889438673277
853,3625,28652,1,340.6589692396132
854,3573,92800,1,910.3199177423467
855,700,5472,1,317.2178843925245
856,13900,107508,1,320.98594246191055
857,517,4104,1,469.50638842970375
858,7900,36000,1,1735.0159317950174
859,200,1232,1,389.5596721103011
860,1550,21888,1,435.51597903748586
861,700,13200,5,359.66329035275345
862,100,1584,1,345.1441201601336
863,10100,144000,1,0.0
864,950,23625,1,679.0729914374045
865,250,2520,1,430.2029618827176
866,1500,10500,1,359.66329035275345
867,1000,5250,4,701.5215981307108
868,449,3724,1,988.7428184471895
869,100,880,2,199.2745939077691
870,28100,65475,1,735.6449333541675
871,2146,16632,1,303.7093763261812
872,25000,146016,1,649.6035020915609
873,22350,125504,1,281.72754498128864
874,800,23625,1,612.3252456214298
875,225,6300,1,359.66329035275345
876,1100,12600,1,612.3252456214298
877,1600,15600,1,708.503917998428
878,200,880,1,0.0
879,2900,4588,1,583.2496286848246
880,200,4500,5,608.7772692159177
881,5100,73000,1,884.5005546354118
882,500,2772,1,120.10591471413332
883,411,7581,1,766.7749927820595
884,5250,39780,1,175.55082086368975
885,700,2023,1,109.8732077024297
886,0,0,1,706.2320058311526
887,1700,6072,1,0.0
888,5250,39780,1,717.0003513891874
889,1800,5824,1,430.2029618827176
890,100,8000,1,326.6988513852071
891,3000,8349,4,517.1616525233189
892,11300,76800,2,0.0
893,700,3000,1,507.9502231089684
894,100,627,2,0.0
895,7150,42250,1,250.84331932677293
896,9750,37260,1,649.6035020915609
897,50,627,2,636.7367208680658
898,100,2175,1,10.639708401293388
899,525,9280,1,725.076866558363
900,1625,12789,1,0.0
901,3000,7560,1,317.2178843925245
902,2300,10206,1,277.8470353384588
903,1000,12600,3,430.2029618827176
904,900,2400,2,250.84331932677293
905,1000,7888,1,250.84331932677293
906,6900,50024,1,426.6680577675693
907,1500,15000,1,854.1651942858676
908,341,5760,1,85.38382681890104
909,150,8514,1,14.755171435480081
910,800,9000,1,770.3370757818163
911,2825,23400,1,409.52010011823324
912,4105,44890,1,495.03588420822166
913,579,4641,1,186.86831307126363
914,5150,16000,1,436.9345487742708
915,7225,48373,1,262.76950810604586
916,29800,119130,1,799.2837033958846
917,320,2160,2,658.0139756534107
918,6025,39200,1,85.89532990267178
919,9750,37260,1,129.7091045360113
920,835,11880,1,67.0410590822223
921,200,2378,1,509.71874800001257
922,24400,115872,1,67.0410590822223
923,800,9000,1,770.3370757818163
924,500,4356,1,449.81412987366343
925,6133,73920,1,175.55082086368975
926,1350,19803,1,0.0
927,1250,18200,1,88.9687175429348
928,800,8910,1,327.56667446696036
929,1450,16320,1,625.6693776740783
930,4550,16000,1,402.49645323626106
931,2820,10336,1,67.0410590822223
932,1950,36750,1,514.3503045346374
933,600,15200,15,319.90553731332153
934,100,3840,1,551.743750011809
935,1675,35721,1,766.4220073406716
936,1000,12012,1,508.4411090160076
937,700,4620,5,359.66329035275345
938,13200,84018,1,839.8672856927336
939,150,1600,1,407.09042808540926
940,300,1428,1,910.3199177423467
941,1100,9728,1,260.4515757939133
942,700,21952,2,469.50638842970375
943,1800,15960,1,402.39893018816974
944,200,1280,4,338.68525472682734
945,1700,15750,1,551.743750011809
946,200,560,2,647.9647020496632
947,13350,8000,1,449.81412987366343
948,300,5040,1,294.2333985720693
949,1800,29400,1,576.6359758053817
950,500,4356,1,16.384028256539267
951,200,26250,1,407.09042808540926
952,11100,56129,1,283.57560416734526
953,647,4350,1,175.55082086368975
954,340,1904,1,593.2333760303869
955,3000,8349,1,514.499674617344
956,902,6384,1,695.3726494664733
957,900,11400,1,540.6160612385052
958,341,5760,1,491.6155957452334
959,300,3120,2,161.28400827097943
960,1700,2880,1,507.9502231089684
961,1400,8000,1,294.2333985720693
962,1450,11520,1,311.5780883050077
963,700,3696,1,440.7031905804729
964,100,1040,1,0.0
965,500,6555,1,602.2563254522888
966,12600,75200,1,507.9502231089684
967,12600,75200,1,0.0
968,2600,70200,3,235.27835392669994
969,3600,7425,1,488.72855398624694
970,1032,4080,1,535.33780443841
971,500,4608,1,297.3716836478293
972,1700,11400,1,359.66329035275345
973,800,23625,1,359.66329035275345
974,600,1800,1,359.66329035275345
975,575,4550,1,389.5596721103011
976,550,2704,1,486.13219492372735
977,400,1575,2,303.36682528642996
978,100,8000,1,574.8018749064452
979,200,3960,1,0.0
980,900,11400,1,123.60678882649219
981,1500,2850,1,426.0692299162775
982,125,1040,1,10.639708401293388
983,400,1904,1,1701.953866309622
984,50,4352,1,991.3381747829706
985,200,836,1,1735.0159317950174
986,2500,27000,1,322.2616455291451
987,100,8000,1,562.7756597929857
988,1333,13800,1,407.09042808540926
989,1600,5130,1,284.35806383903747
990,303,850,1,303.7093763261812
991,450,38352,2,389.5596721103011
992,2700,35360,1,748.5785176780275
993,350,1620,1,616.3533715023707
994,1333,13800,1,407.09042808540926
995,200,352,1,138.86067436091363
996,3100,13530,1,126.87709389581879
997,9750,37260,1,569.6846463064237
998,9750,37260,2,649.6035020915609
999,800,23625,1,88.9687175429348
1000,600,1620,2,49.26125784987909
1001,300,1620,1,448.44702743477785
1002,613,7200,1,590.390520799868
1003,1100,8000,1,371.55109528453323
1004,16125,47061,1,712.0198879928855
1005,1100,8000,1,16.384028256539267
1006,250,2240,1,729.8653738990851
1007,150,2560,1,636.7367208680658
1008,1700,2128,1,827.610630076188
1009,100,1040,1,12.496662554589673
1010,114,5168,1,593.5186461427547
1011,625,7429,1,439.51120728147544
1012,1400,8000,1,294.2333985720693
1013,600,3168,1,439.51120728147544
1014,341,5760,1,85.38382681890104
1015,450,21560,1,693.0299448313729
1016,850,8349,1,800.1745243155735
1017,1150,18480,1,704.0347843157177
1018,2200,40467,1,682.4901133339048
1019,850,3751,2,430.2029618827176
1020,200,627,1,430.2029618827176
1021,1000,6144,1,800.1745243155735
1022,200,4500,1,574.8018749064452
1023,150,1600,1,14.755171435480081
1024,300,2704,1,262.76950810604586
1025,300,2704,1,552.2552222007624
1026,450,5376,1,0.0
1027,413,2652,1,411.6154512055896
1028,14100,40986,1,593.2333760303869
1029,2300,10500,1,350.29068422767057
1030,350,2340,1,0.0
1031,23700,182952,1,295.7474647032192
1032,733,4104,1,411.6154512055896
1033,600,42000,1,322.2616455291451
1034,200,2652,1,507.9502231089684
1035,5500,24500,1,16.416588742510733
1036,400,3990,1,486.13219492372735
1037,2700,33189,1,1589.0603470468652
1038,450,3024,1,295.98804636199293
1039,300,3520,1,0.0
1040,850,2448,1,327.56667446696036
1041,6700,18000,1,0.0
1042,2300,10206,1,277.8470353384588
1043,6133,73920,1,341.7687657918126
1044,750,27000,1,16.384028256539267
1045,700,1800,1,349.0869758576549
1046,10200,43928,1,401.7809744568873
1047,1000,5130,1,0.0
1048,200,3456,1,414.9743495299005
1049,175,3230,1,380.20223746543024
1050,17550,68620,1,380.20223746543024
1051,950,2852,1,359.66329035275345
1052,1300,32400,1,507.9502231089684
1053,100,627,1,359.66329035275345
1054,6800,39600,2,295.7474647032192
1055,5150,15120,2,141.43846257487343
1056,250,2340,1,426.0692299162775
1057,3775,31500,1,0.0
1058,12300,73036,1,12.364725212328237
1059,950,2852,1,449.81412987366343
1060,3350,8400,1,0.0
1061,150,2128,1,359.66329035275345
1062,1150,27000,1,16.384028256539267
1063,1100,21875,1,1524.5259481064486
1064,600,5060,1,469.0710733078714
1065,441,8160,2,319.16496013281517
1066,400,2016,1,507.9502231089684
1067,1400,10400,1,507.9502231089684
1068,1000,4901,2,909.8317765877066
1069,100,8000,2,586.586343222632
1070,485,3240,1,509.71874800001257
1071,850,19840,1,88.9687175429348
1072,350,1620,1,638.7076747219592
1073,400,1280,1,509.9176418989896
1074,600,2400,1,605.5037364395652
1075,100,864,1,12.364725212328237
1076,1800,14280,1,399.29075882816124
1077,400,3024,1,545.7334183555143
1078,483,9384,1,379.09169605679836
1079,100,8000,1,162.50376329477496
1080,6950,43904,1,799.2837033958846
1081,500,2112,1,507.9502231089684
1082,225,6300,1,426.0692299162775
1083,1000,13357,1,458.1595769139831
1084,483,9384,1,467.76413500682634
1085,880,8778,1,780.3270488815978
1086,600,40128,1,304.9787849894289
1087,600,7728,1,322.2616455291451
1088,1800,11400,1,297.3716836478293
1089,225,6300,1,414.9743495299005
1090,450,38352,1,507.9502231089684
1091,4000,40467,1,712.0198879928855
1092,5150,15120,1,600.5753653317215
1093,3350,15120,1,359.66329035275345
1094,400,1904,1,768.6950305618002
1095,9200,78400,1,317.2178843925245
1096,100,627,1,0.0
1097,260,1729,1,660.7649451099007
1098,9750,37260,1,284.35806383903747
1099,1333,13800,1,407.09042808540926
1100,350,8316,1,359.66329035275345
1101,100,704,3,426.0692299162775
1102,200,1872,1,910.3199177423467
1103,700,2023,1,1024.626347179386
1104,300,8349,1,813.3565548858027
1105,880,8778,1,870.6197420739945
1106,300,2028,1,713.5281858217464
1107,6600,24420,1,281.72754498128864
1108,225,7040,1,379.71522893620306
1109,6133,73920,1,175.55082086368975
1110,150,8514,1,551.743750011809
1111,900,11400,1,576.3599713515242
1112,8975,65520,1,235.27835392669994
1113,7200,32637,1,334.6943515724306
1114,300,4116,1,909.8317765877066
1115,6600,27000,2,407.7246526796018
1116,3350,15120,1,359.66329035275345
1117,283,5544,1,644.5126446778555
1118,2000,14960,1,766.7749927820595
1119,450,38352,1,16.384028256539267
1120,260,1729,1,350.89588829514685
1121,3000,67200,1,507.9502231089684
1122,2000,30940,1,682.6292563682174
1123,200,1936,1,419.00082284930784
1124,3267,17825,1,411.6154512055896
1125,300,2520,1,0.0
1126,260,1729,1,649.6035020915609
1127,9750,37260,2,613.8635937373532
1128,175,2880,1,338.4160264555736
1129,600,8008,1,467.94359523585086
1130,750,27000,1,0.0
1131,370,1122,1,485.02535097804554
1132,200,1152,1,1752.3565653962892
1133,7563,113100,1,295.7474647032192
1134,350,5040,1,85.38382681890104
1135,7563,113100,1,630.2074404132082
1136,3775,31500,1,345.1441201601336
1137,1203,4800,1,89.74547838782331
1138,2050,12250,3,228.7876928715945
1139,100,8000,1,714.7576588755423
1140,600,17500,1,799.9964155649741
1141,600,3168,1,910.3199177423467
1142,800,4500,1,854.1651942858676
1143,341,5760,1,491.6155957452334
1144,11875,68970,1,235.27835392669994
1145,900,11400,1,470.3204817308612
1146,3775,31500,1,518.6948840212585
1147,2200,31680,1,706.9788236103936
1148,200,1872,1,439.6637746720575
1149,10700,45084,1,621.0829007752367
1150,200,1232,1,161.28400827097943
1151,300,2240,1,0.0
1152,400,9200,1,486.13219492372735
1153,700,19200,1,0.0
1154,200,2912,1,507.9502231089684
1155,1000,16000,1,0.0
1156,300,4500,1,768.6950305618002
1157,100,1200,1,710.6078523664646
1158,400,7168,1,297.3716836478293
1159,100,8000,2,492.04510105520876
1160,25250,160433,1,130.3930632382325
1161,1600,8120,1,730.3224964345297
1162,3350,15120,1,0.0
1163,10800,18810,1,668.4923052272055
1164,12300,73036,1,15.860920661702124
1165,100,1584,2,170.80356543000343
1166,10125,68970,1,421.58504333406654
1167,1900,11172,1,123.60678882649219
1168,200,15750,1,120.10591471413332
1169,10700,64000,1,3.842247979337042
1170,600,1800,1,725.076866558363
1171,1300,7800,1,467.94359523585086
1172,250,2520,1,338.4160264555736
1173,1000,6480,1,486.13219492372735
1174,700,21952,1,3.842247979337042
1175,150,1584,1,322.68794509671
1176,433,5800,1,327.56667446696036
1177,600,40128,1,332.716715651623
1178,100,4500,1,0.0
1179,800,34680,1,389.5596721103011
1180,225,6300,1,449.81412987366343
1181,50,880,1,16.384028256539267
1182,300,2520,1,19.224284314864192
1183,424,3458,1,2284.1743146724366
1184,11200,64000,1,10.639708401293388
1185,500,2704,1,262.76950810604586
1186,5500,24500,1,507.9502231089684
1187,902,6384,1,509.71874800001257
1188,100,8000,1,85.38382681890104
1189,6050,36000,1,359.66329035275345
1190,5300,128000,1,766.7749927820595
1191,350,1040,1,411.6154512055896
1192,260,1729,1,89.74547838782331
1193,902,6384,1,933.0026657198675
1194,750,27000,1,0.0
1195,225,6300,1,371.55109528453323
1196,30000,251625,1,600.5753653317215
1197,1600,5130,1,284.35806383903747
1198,1600,10800,1,706.2320058311526
1199,800,8910,1,350.29068422767057
1200,4300,17424,1,133.178646868439
1201,100,2560,1,407.09042808540926
1202,200,1344,1,338.4160264555736
1203,3750,42000,1,602.2563254522888
1204,260,1729,1,615.761306394282
1205,750,27000,1,407.09042808540926
1206,400,3750,1,359.66329035275345
1207,1580,38610,1,12.364725212328237
1208,442,3360,1,831.0214920485004
1209,1500,15000,3,85.38382681890104
1210,1450,13024,1,502.61253793827507
1211,5150,43200,1,98.38037928296706
1212,30000,287980,2,1.6361399668664536
1213,628,11718,1,691.0520189427343
1214,300,7776,1,422.32206490317475
1215,100,8000,1,854.1651942858676
1216,11400,43264,1,133.178646868439
1217,3775,31500,1,373.9866471360409
1218,1075,12600,1,1615.2504620128975
1219,800,352,1,513.2490806299278
1220,1000,11700,1,507.9502231089684
1221,513,13041,2,294.2333985720693
1222,341,5760,1,991.3381747829706
1223,8875,24080,1,597.9494382700491
1224,100,2175,1,14.755171435480081
1225,300,3300,2,426.0692299162775
1226,902,6384,1,899.4937839017383
1227,1500,60000,1,371.55109528453323
1228,704,12650,1,0.0
1229,14800,96000,1,831.0214920485004
1230,450,13851,1,509.71874800001257
1231,550,7072,1,854.1651942858676
1232,2400,42000,1,682.6292563682174
1233,300,4116,1,831.0214920485004
1234,138,1944,1,467.9105932752531
1235,1100,8400,1,349.0869758576549
1236,341,5760,1,162.50376329477496
1237,1800,15625,1,682.6292563682174
1238,800,40000,1,414.9743495299005
1239,2700,19200,1,253.0890300302668
1240,1100,2400,2,605.5037364395652
1241,750,27000,1,295.7474647032192
1242,1250,8192,1,388.475838321624
1243,500,33120,1,430.2029618827176
1244,1100,8866,1,130.3930632382325
1245,350,704,1,506.12093413794776
1246,1900,20520,1,16.384028256539267
1247,2400,12600,2,107.55513086727537
1248,100,1134,2,1015.5262599802069
1249,700,6859,1,706.2320058311526
1250,800,880,1,373.2238514813056
1251,10475,45084,1,295.7474647032192
1252,500,34408,1,0.0
1253,99,1056,1,0.0
1254,1800,7224,1,823.0928773701801
1255,1420,16074,1,610.8920267954237
1256,100,1040,1,407.09042808540926
1257,1200,3000,1,373.9866471360409
1258,1700,6450,1,352.6948616388172
1259,3305,35100,1,352.6948616388172
1260,400,2940,1,403.29651287870746
1261,850,8349,1,509.71874800001257
1262,1200,26040,1,411.6154512055896
1263,1600,14976,1,406.2513394930072
1264,600,1620,1,469.0710733078714
1265,600,2400,1,16.416588742510733
1266,1200,4320,1,0.0
1267,1350,4050,1,67.0410590822223
1268,30000,274625,1,5.822887509966047
1269,5850,27000,2,238.1229657827847
1270,2600,12000,1,486.13219492372735
1271,1700,8624,1,214.54389649657992
1272,700,10032,1,414.9743495299005
1273,22700,69120,1,216.3556605042929
1274,225,6300,1,322.2616455291451
1275,600,1620,1,0.0
1276,2000,18000,1,507.9502231089684
1277,5250,38080,1,823.6404377130264
1278,150,1584,1,644.1521650568787
1279,16125,47061,1,712.0198879928855
1280,1450,16320,1,130.3930632382325
1281,250,1600,2,200.4062047634358
1282,100,8000,1,574.8018749064452
1283,250,836,1,430.2029618827176
1284,7600,64000,2,507.9502231089684
1285,350,3458,1,574.8018749064452
1286,1800,11400,1,359.66329035275345
1287,1500,60000,1,388.475838321624
1288,300,1584,1,345.1441201601336
1289,400,1575,1,800.1745243155735
1290,200,1872,1,449.81412987366343
1291,2820,10336,1,730.3224964345297
1292,550,7000,1,585.1270897598117
1293,125,1040,1,16.416588742510733
1294,500,8100,1,297.3716836478293
1295,1188,4624,1,169.1710487480632
1296,100,4500,1,616.3533715023707
1297,2600,70200,1,89.74547838782331
1298,700,3000,1,0.0
1299,100,704,1,449.81412987366343
1300,900,7875,1,303.7093763261812
1301,1200,5600,1,514.3503045346374
1302,850,11520,1,602.5723669225287
1303,250,836,1,304.1889438673277
1304,250,1248,2,304.9787849894289
1305,2400,20580,1,0.0
1306,1400,8000,1,317.2178843925245
1307,1400,7616,1,884.5005546354118
1308,3100,23698,1,730.3224964345297
1309,700,1800,1,130.3930632382325
1310,5700,50000,1,391.0692704256469
1311,1600,7448,1,407.3370248765509
1312,1400,6450,1,519.3827876263183
1313,750,3042,1,224.0007387202637
1314,200,1408,1,389.5596721103011
1315,850,5130,1,512.3034646687485
1316,2400,40500,1,414.9743495299005
1317,100,792,1,192.29184525463805
1318,500,3600,1,64.31608931827373
1319,16050,157500,1,411.6154512055896
1320,400,2940,1,285.1340919103476
1321,300,3927,1,718.7072891603572
1322,1350,7200,1,682.6292563682174
1323,100,4500,1,295.7474647032192
1324,200,1760,2,364.5957262502939
1325,225,6300,1,0.0
1326,8975,48960,1,520.5346722778482
1327,150,704,1,509.71874800001257
1328,100,6075,1,800.1745243155735
1329,100,2175,2,389.5596721103011
1330,200,880,2,7.9288317321595185
1331,125,1890,1,574.8018749064452
1332,300,352,1,133.178646868439
1333,2350,27216,1,0.0
1334,1500,15750,1,449.81412987366343
1335,500,2415,1,324.21440081328046
1336,250,11466,1,507.9502231089684
1337,6200,33810,1,933.0026657198675
1338,500,2415,1,605.9779707492237
1339,538,7917,1,213.16823514587688
1340,1800,12000,1,486.13219492372735
1341,300,1620,1,430.2029618827176
1342,1900,15840,1,133.178646868439
1343,1900,11172,1,123.60678882649219
1344,1400,8000,1,507.9502231089684
1345,150,560,1,1998.8414327593575
1346,449,3724,1,991.3381747829706
1347,300,2340,2,274.7371732108118
1348,200,2304,1,177.29173403803904
1349,1900,15120,1,0.0
1350,3400,12000,1,249.03262442748016
1351,1700,10098,1,450.2544644702269
1352,1300,6450,1,407.3370248765509
1353,1950,16399,1,622.5511233066634
1354,4105,44890,1,780.3270488815978
1355,300,3000,1,10.639708401293388
1356,1100,7776,1,177.29173403803904
1357,100,1200,1,1804.7116076194984
1358,800,8910,1,350.29068422767057
1359,500,2704,1,486.13219492372735
1360,100,1200,1,899.4937839017383
1361,200,627,1,138.86067436091363
1362,1700,14976,1,474.9391589108826
1363,2000,10098,1,450.2544644702269
1364,1300,32400,1,15.860920661702124
1365,1300,6450,1,12.364725212328237
1366,1600,14976,1,226.70614070242826
1367,2050,15750,1,371.55109528453323
1368,1252,4800,2,83.39753243269611
